example_id,label,seq_len,layer_0_h0_max_lifetime,layer_0_h0_total_persistence,layer_0_h1_max_lifetime,layer_0_h1_total_persistence,layer_0_h1_max_birth,layer_0_h1_max_death,layer_1_h0_max_lifetime,layer_1_h0_total_persistence,layer_1_h1_max_lifetime,layer_1_h1_total_persistence,layer_1_h1_max_birth,layer_1_h1_max_death,layer_2_h0_max_lifetime,layer_2_h0_total_persistence,layer_2_h1_max_lifetime,layer_2_h1_total_persistence,layer_2_h1_max_birth,layer_2_h1_max_death,layer_3_h0_max_lifetime,layer_3_h0_total_persistence,layer_3_h1_max_lifetime,layer_3_h1_total_persistence,layer_3_h1_max_birth,layer_3_h1_max_death,layer_4_h0_max_lifetime,layer_4_h0_total_persistence,layer_4_h1_max_lifetime,layer_4_h1_total_persistence,layer_4_h1_max_birth,layer_4_h1_max_death,layer_5_h0_max_lifetime,layer_5_h0_total_persistence,layer_5_h1_max_lifetime,layer_5_h1_total_persistence,layer_5_h1_max_birth,layer_5_h1_max_death,layer_6_h0_max_lifetime,layer_6_h0_total_persistence,layer_6_h1_max_lifetime,layer_6_h1_total_persistence,layer_6_h1_max_birth,layer_6_h1_max_death,layer_7_h0_max_lifetime,layer_7_h0_total_persistence,layer_7_h1_max_lifetime,layer_7_h1_total_persistence,layer_7_h1_max_birth,layer_7_h1_max_death,layer_8_h0_max_lifetime,layer_8_h0_total_persistence,layer_8_h1_max_lifetime,layer_8_h1_total_persistence,layer_8_h1_max_birth,layer_8_h1_max_death,layer_9_h0_max_lifetime,layer_9_h0_total_persistence,layer_9_h1_max_lifetime,layer_9_h1_total_persistence,layer_9_h1_max_birth,layer_9_h1_max_death,layer_10_h0_max_lifetime,layer_10_h0_total_persistence,layer_10_h1_max_lifetime,layer_10_h1_total_persistence,layer_10_h1_max_birth,layer_10_h1_max_death,layer_11_h0_max_lifetime,layer_11_h0_total_persistence,layer_11_h1_max_lifetime,layer_11_h1_total_persistence,layer_11_h1_max_birth,layer_11_h1_max_death,layer_12_h0_max_lifetime,layer_12_h0_total_persistence,layer_12_h1_max_lifetime,layer_12_h1_total_persistence,layer_12_h1_max_birth,layer_12_h1_max_death,layer_13_h0_max_lifetime,layer_13_h0_total_persistence,layer_13_h1_max_lifetime,layer_13_h1_total_persistence,layer_13_h1_max_birth,layer_13_h1_max_death,layer_14_h0_max_lifetime,layer_14_h0_total_persistence,layer_14_h1_max_lifetime,layer_14_h1_total_persistence,layer_14_h1_max_birth,layer_14_h1_max_death,layer_15_h0_max_lifetime,layer_15_h0_total_persistence,layer_15_h1_max_lifetime,layer_15_h1_total_persistence,layer_15_h1_max_birth,layer_15_h1_max_death,layer_16_h0_max_lifetime,layer_16_h0_total_persistence,layer_16_h1_max_lifetime,layer_16_h1_total_persistence,layer_16_h1_max_birth,layer_16_h1_max_death,layer_17_h0_max_lifetime,layer_17_h0_total_persistence,layer_17_h1_max_lifetime,layer_17_h1_total_persistence,layer_17_h1_max_birth,layer_17_h1_max_death,layer_18_h0_max_lifetime,layer_18_h0_total_persistence,layer_18_h1_max_lifetime,layer_18_h1_total_persistence,layer_18_h1_max_birth,layer_18_h1_max_death,layer_19_h0_max_lifetime,layer_19_h0_total_persistence,layer_19_h1_max_lifetime,layer_19_h1_total_persistence,layer_19_h1_max_birth,layer_19_h1_max_death,layer_20_h0_max_lifetime,layer_20_h0_total_persistence,layer_20_h1_max_lifetime,layer_20_h1_total_persistence,layer_20_h1_max_birth,layer_20_h1_max_death,layer_21_h0_max_lifetime,layer_21_h0_total_persistence,layer_21_h1_max_lifetime,layer_21_h1_total_persistence,layer_21_h1_max_birth,layer_21_h1_max_death,layer_22_h0_max_lifetime,layer_22_h0_total_persistence,layer_22_h1_max_lifetime,layer_22_h1_total_persistence,layer_22_h1_max_birth,layer_22_h1_max_death,layer_23_h0_max_lifetime,layer_23_h0_total_persistence,layer_23_h1_max_lifetime,layer_23_h1_total_persistence,layer_23_h1_max_birth,layer_23_h1_max_death,layer_24_h0_max_lifetime,layer_24_h0_total_persistence,layer_24_h1_max_lifetime,layer_24_h1_total_persistence,layer_24_h1_max_birth,layer_24_h1_max_death,layer_25_h0_max_lifetime,layer_25_h0_total_persistence,layer_25_h1_max_lifetime,layer_25_h1_total_persistence,layer_25_h1_max_birth,layer_25_h1_max_death,layer_26_h0_max_lifetime,layer_26_h0_total_persistence,layer_26_h1_max_lifetime,layer_26_h1_total_persistence,layer_26_h1_max_birth,layer_26_h1_max_death,layer_27_h0_max_lifetime,layer_27_h0_total_persistence,layer_27_h1_max_lifetime,layer_27_h1_total_persistence,layer_27_h1_max_birth,layer_27_h1_max_death
386,hallucinated,108,1.0,92.46153819561005,0.03430581092834473,0.6101164221763611,0.9558944702148438,0.9902002811431885,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0
387,grounded,165,0.9964388608932495,145.63889694213867,0.04848349094390869,1.0940919518470764,0.9311450719833374,0.9796285629272461,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0
387,hallucinated,178,1.0,157.74051922559738,0.04848349094390869,1.2469611167907715,0.9311450719833374,0.9796285629272461,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0
388,grounded,102,0.9960523843765259,90.36597037315369,0.0450250506401062,0.5420573353767395,0.9502469897270203,0.9952720403671265,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0
388,hallucinated,118,1.0,104.21815311908722,0.0450250506401062,0.8585325479507446,0.9502469897270203,0.9952720403671265,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0
389,grounded,154,1.0,136.51541143655777,0.043410420417785645,0.8112024664878845,0.9520915150642395,0.9955019354820251,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0
389,hallucinated,158,1.0,139.48899227380753,0.043410420417785645,0.9097852110862732,0.9520915150642395,0.9955019354820251,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0
390,grounded,153,0.9954503178596497,136.8397376537323,0.04922741651535034,0.5961888432502747,0.9386270046234131,0.9878544211387634,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0
390,hallucinated,160,1.0,143.3686199784279,0.04922741651535034,0.6314586400985718,0.9386270046234131,0.9878544211387634,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0
391,grounded,139,0.9951077103614807,123.50107270479202,0.04921835660934448,0.7660975456237793,0.9312487244606018,0.9804670810699463,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0
391,hallucinated,162,1.0,144.68963664770126,0.04921835660934448,0.9851494431495667,0.9312487244606018,0.9804670810699463,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0
392,grounded,103,0.9846864938735962,90.17777925729752,0.027479887008666992,0.40968990325927734,0.953698456287384,0.981178343296051,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0
392,hallucinated,105,0.9846864938735962,92.1874126791954,0.04801630973815918,0.4346975088119507,0.9335199594497681,0.9815362691879272,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0
393,grounded,78,0.9694058895111084,67.21998685598373,0.034602344036102295,0.5973654389381409,0.9500178098678589,0.9846201539039612,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0
393,hallucinated,84,1.0,73.14381670951843,0.039709270000457764,0.6121670007705688,0.9493046402931213,0.9890139102935791,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0
394,grounded,127,0.9822113513946533,108.37160241603851,0.04155099391937256,1.2090656161308289,0.9483588933944702,0.9899098873138428,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0
