example_id,label,seq_len,layer_0_h0_max_lifetime,layer_0_h0_total_persistence,layer_0_h1_max_lifetime,layer_0_h1_total_persistence,layer_0_h1_max_birth,layer_0_h1_max_death,layer_1_h0_max_lifetime,layer_1_h0_total_persistence,layer_1_h1_max_lifetime,layer_1_h1_total_persistence,layer_1_h1_max_birth,layer_1_h1_max_death,layer_2_h0_max_lifetime,layer_2_h0_total_persistence,layer_2_h1_max_lifetime,layer_2_h1_total_persistence,layer_2_h1_max_birth,layer_2_h1_max_death,layer_3_h0_max_lifetime,layer_3_h0_total_persistence,layer_3_h1_max_lifetime,layer_3_h1_total_persistence,layer_3_h1_max_birth,layer_3_h1_max_death,layer_4_h0_max_lifetime,layer_4_h0_total_persistence,layer_4_h1_max_lifetime,layer_4_h1_total_persistence,layer_4_h1_max_birth,layer_4_h1_max_death,layer_5_h0_max_lifetime,layer_5_h0_total_persistence,layer_5_h1_max_lifetime,layer_5_h1_total_persistence,layer_5_h1_max_birth,layer_5_h1_max_death,layer_6_h0_max_lifetime,layer_6_h0_total_persistence,layer_6_h1_max_lifetime,layer_6_h1_total_persistence,layer_6_h1_max_birth,layer_6_h1_max_death,layer_7_h0_max_lifetime,layer_7_h0_total_persistence,layer_7_h1_max_lifetime,layer_7_h1_total_persistence,layer_7_h1_max_birth,layer_7_h1_max_death,layer_8_h0_max_lifetime,layer_8_h0_total_persistence,layer_8_h1_max_lifetime,layer_8_h1_total_persistence,layer_8_h1_max_birth,layer_8_h1_max_death,layer_9_h0_max_lifetime,layer_9_h0_total_persistence,layer_9_h1_max_lifetime,layer_9_h1_total_persistence,layer_9_h1_max_birth,layer_9_h1_max_death,layer_10_h0_max_lifetime,layer_10_h0_total_persistence,layer_10_h1_max_lifetime,layer_10_h1_total_persistence,layer_10_h1_max_birth,layer_10_h1_max_death,layer_11_h0_max_lifetime,layer_11_h0_total_persistence,layer_11_h1_max_lifetime,layer_11_h1_total_persistence,layer_11_h1_max_birth,layer_11_h1_max_death,layer_12_h0_max_lifetime,layer_12_h0_total_persistence,layer_12_h1_max_lifetime,layer_12_h1_total_persistence,layer_12_h1_max_birth,layer_12_h1_max_death,layer_13_h0_max_lifetime,layer_13_h0_total_persistence,layer_13_h1_max_lifetime,layer_13_h1_total_persistence,layer_13_h1_max_birth,layer_13_h1_max_death,layer_14_h0_max_lifetime,layer_14_h0_total_persistence,layer_14_h1_max_lifetime,layer_14_h1_total_persistence,layer_14_h1_max_birth,layer_14_h1_max_death,layer_15_h0_max_lifetime,layer_15_h0_total_persistence,layer_15_h1_max_lifetime,layer_15_h1_total_persistence,layer_15_h1_max_birth,layer_15_h1_max_death,layer_16_h0_max_lifetime,layer_16_h0_total_persistence,layer_16_h1_max_lifetime,layer_16_h1_total_persistence,layer_16_h1_max_birth,layer_16_h1_max_death,layer_17_h0_max_lifetime,layer_17_h0_total_persistence,layer_17_h1_max_lifetime,layer_17_h1_total_persistence,layer_17_h1_max_birth,layer_17_h1_max_death,layer_18_h0_max_lifetime,layer_18_h0_total_persistence,layer_18_h1_max_lifetime,layer_18_h1_total_persistence,layer_18_h1_max_birth,layer_18_h1_max_death,layer_19_h0_max_lifetime,layer_19_h0_total_persistence,layer_19_h1_max_lifetime,layer_19_h1_total_persistence,layer_19_h1_max_birth,layer_19_h1_max_death,layer_20_h0_max_lifetime,layer_20_h0_total_persistence,layer_20_h1_max_lifetime,layer_20_h1_total_persistence,layer_20_h1_max_birth,layer_20_h1_max_death,layer_21_h0_max_lifetime,layer_21_h0_total_persistence,layer_21_h1_max_lifetime,layer_21_h1_total_persistence,layer_21_h1_max_birth,layer_21_h1_max_death,layer_22_h0_max_lifetime,layer_22_h0_total_persistence,layer_22_h1_max_lifetime,layer_22_h1_total_persistence,layer_22_h1_max_birth,layer_22_h1_max_death,layer_23_h0_max_lifetime,layer_23_h0_total_persistence,layer_23_h1_max_lifetime,layer_23_h1_total_persistence,layer_23_h1_max_birth,layer_23_h1_max_death,layer_24_h0_max_lifetime,layer_24_h0_total_persistence,layer_24_h1_max_lifetime,layer_24_h1_total_persistence,layer_24_h1_max_birth,layer_24_h1_max_death,layer_25_h0_max_lifetime,layer_25_h0_total_persistence,layer_25_h1_max_lifetime,layer_25_h1_total_persistence,layer_25_h1_max_birth,layer_25_h1_max_death,layer_26_h0_max_lifetime,layer_26_h0_total_persistence,layer_26_h1_max_lifetime,layer_26_h1_total_persistence,layer_26_h1_max_birth,layer_26_h1_max_death,layer_27_h0_max_lifetime,layer_27_h0_total_persistence,layer_27_h1_max_lifetime,layer_27_h1_total_persistence,layer_27_h1_max_birth,layer_27_h1_max_death,layer_28_h0_max_lifetime,layer_28_h0_total_persistence,layer_28_h1_max_lifetime,layer_28_h1_total_persistence,layer_28_h1_max_birth,layer_28_h1_max_death,layer_29_h0_max_lifetime,layer_29_h0_total_persistence,layer_29_h1_max_lifetime,layer_29_h1_total_persistence,layer_29_h1_max_birth,layer_29_h1_max_death,layer_30_h0_max_lifetime,layer_30_h0_total_persistence,layer_30_h1_max_lifetime,layer_30_h1_total_persistence,layer_30_h1_max_birth,layer_30_h1_max_death,layer_31_h0_max_lifetime,layer_31_h0_total_persistence,layer_31_h1_max_lifetime,layer_31_h1_total_persistence,layer_31_h1_max_birth,layer_31_h1_max_death
82,grounded,29,0.3993968963623047,8.21976375579834,0.0,0.0,0.0,0.0,0.36310577392578125,6.048759460449219,0.0,0.0,0.0,0.0,0.3201789855957031,3.4092979431152344,0.0,0.0,0.0,0.0,0.325897216796875,4.032073974609375,0.0,0.0,0.0,0.0,0.45876312255859375,4.115623474121094,0.0,0.0,0.0,0.0,0.388641357421875,4.727638244628906,0.0,0.0,0.0,0.0,0.4327507019042969,5.951747894287109,0.0,0.0,0.0,0.0,0.4814910888671875,8.43614387512207,0.0,0.0,0.0,0.0,0.4503669738769531,7.901935577392578,0.0,0.0,0.0,0.0,0.39935302734375,6.951826095581055,0.0,0.0,0.0,0.0,0.55474853515625,9.894195556640625,0.0,0.0,0.0,0.0,0.3878936767578125,7.06414794921875,0.0,0.0,0.0,0.0,0.46627044677734375,7.2640533447265625,0.0,0.0,0.0,0.0,0.6494903564453125,10.834571838378906,0.0,0.0,0.0,0.0,0.5196681022644043,8.343721866607666,0.0,0.0,0.0,0.0,0.5969610214233398,8.552319049835205,0.0,0.0,0.0,0.0,0.5630855560302734,8.340120315551758,0.0,0.0,0.0,0.0,0.5155367851257324,8.974704265594482,0.0,0.0,0.0,0.0,0.41326904296875,7.8615570068359375,0.0,0.0,0.0,0.0,0.5067977905273438,8.467714309692383,0.0,0.0,0.0,0.0,0.3936614990234375,6.7677459716796875,0.0,0.0,0.0,0.0,0.29225921630859375,4.8478851318359375,0.0,0.0,0.0,0.0,0.25630950927734375,4.3677978515625,0.0,0.0,0.0,0.0,0.3551788330078125,5.627067565917969,0.0,0.0,0.0,0.0,0.2303314208984375,3.8637304306030273,0.0,0.0,0.0,0.0,0.28839111328125,4.22283935546875,0.0,0.0,0.0,0.0,0.2979278564453125,5.006328582763672,0.0,0.0,0.0,0.0,0.34371185302734375,6.126392364501953,0.0,0.0,0.0,0.0,0.3761720657348633,6.790215492248535,0.0,0.0,0.0,0.0,0.4447669982910156,6.764535665512085,0.0,0.0,0.0,0.0,0.5928909778594971,8.36650013923645,0.0,0.0,0.0,0.0,0.6938989162445068,11.572447299957275,0.0,0.0,0.0,0.0
82,hallucinated,28,0.3687572479248047,7.816174507141113,0.0,0.0,0.0,0.0,0.36363983154296875,5.863426208496094,0.0,0.0,0.0,0.0,0.31998443603515625,3.1816787719726562,0.0,0.0,0.0,0.0,0.3254547119140625,3.920318603515625,0.0,0.0,0.0,0.0,0.457916259765625,3.9533233642578125,0.0,0.0,0.0,0.0,0.38897705078125,4.572380065917969,0.0,0.0,0.0,0.0,0.432861328125,5.6305999755859375,0.0,0.0,0.0,0.0,0.47869873046875,8.037857055664062,0.0,0.0,0.0,0.0,0.44779205322265625,7.598377227783203,0.0,0.0,0.0,0.0,0.40069580078125,6.513467788696289,0.0,0.0,0.0,0.0,0.5661392211914062,9.363639831542969,0.0,0.0,0.0,0.0,0.3879241943359375,6.633049011230469,0.0,0.0,0.0,0.0,0.46529388427734375,6.745231628417969,0.0,0.0,0.0,0.0,0.64837646484375,10.148975372314453,0.0,0.0,0.0,0.0,0.5201926231384277,7.655538082122803,0.0,0.0,0.0,0.0,0.5968332290649414,7.801392614841461,0.0,0.0,0.0,0.0,0.5632376670837402,7.582231044769287,0.0,0.0,0.0,0.0,0.464630126953125,8.372385025024414,0.0,0.0,0.0,0.0,0.4131889343261719,7.321849822998047,0.0,0.0,0.0,0.0,0.5072784423828125,7.796756744384766,0.0,0.0,0.0,0.0,0.3947906494140625,6.209690093994141,0.0,0.0,0.0,0.0,0.29195404052734375,4.453559875488281,0.0,0.0,0.0,0.0,0.25533294677734375,4.2276458740234375,0.0,0.0,0.0,0.0,0.3566741943359375,5.4173126220703125,0.0,0.0,0.0,0.0,0.229888916015625,3.6848535537719727,0.0,0.0,0.0,0.0,0.28851318359375,4.039653778076172,0.0,0.0,0.0,0.0,0.29791259765625,4.801723480224609,0.0,0.0,0.0,0.0,0.343231201171875,6.0189971923828125,0.0,0.0,0.0,0.0,0.3756532669067383,6.539036750793457,0.0,0.0,0.0,0.0,0.44309043884277344,6.421953201293945,0.0,0.0,0.0,0.0,0.5939891338348389,7.999579191207886,0.0,0.0,0.0,0.0,0.6948307156562805,11.056124746799469,0.0,0.0,0.0,0.0
83,grounded,25,0.3582019805908203,6.744666337966919,0.0,0.0,0.0,0.0,0.3780097961425781,5.305332183837891,0.0,0.0,0.0,0.0,0.3389549255371094,2.7203025817871094,0.0,0.0,0.0,0.0,0.3332366943359375,3.3745574951171875,0.0,0.0,0.0,0.0,0.4384918212890625,3.1712799072265625,0.0,0.0,0.0,0.0,0.4307403564453125,3.6223297119140625,0.0,0.0,0.0,0.0,0.47940826416015625,5.298316955566406,0.0,0.0,0.0,0.0,0.528167724609375,6.153312683105469,0.0,0.0,0.0,0.0,0.43381500244140625,5.677188873291016,0.0,0.0,0.0,0.0,0.41409873962402344,5.366880416870117,0.0,0.0,0.0,0.0,0.523590087890625,7.34588623046875,0.0,0.0,0.0,0.0,0.3925800323486328,5.432161331176758,0.0,0.0,0.0,0.0,0.4846229553222656,5.397563934326172,0.0,0.0,0.0,0.0,0.6407432556152344,7.798641204833984,0.0,0.0,0.0,0.0,0.500298023223877,5.812412738800049,0.0,0.0,0.0,0.0,0.5677738189697266,6.310890197753906,0.0,0.0,0.0,0.0,0.5414886474609375,5.803234100341797,0.0,0.0,0.0,0.0,0.41864013671875,6.619171142578125,0.0,0.0,0.0,0.0,0.49990081787109375,6.53338623046875,0.0,0.0,0.0,0.0,0.512603759765625,6.1529998779296875,0.0,0.0,0.0,0.0,0.3430328369140625,4.351310729980469,0.0,0.0,0.0,0.0,0.2493896484375,3.56451416015625,0.0,0.0,0.0,0.0,0.23760986328125,3.4009361267089844,0.0,0.0,0.0,0.0,0.269439697265625,4.087028503417969,0.0,0.0,0.0,0.0,0.22960281372070312,3.041271209716797,0.0,0.0,0.0,0.0,0.30645751953125,3.334282875061035,0.0,0.0,0.0,0.0,0.2173614501953125,3.5708675384521484,0.0,0.0,0.0,0.0,0.2968292236328125,4.800902366638184,0.0,0.0,0.0,0.0,0.3123016357421875,5.199552536010742,0.0,0.0,0.0,0.0,0.38397979736328125,5.660150527954102,0.0,0.0,0.0,0.0,0.5489406585693359,7.005828857421875,0.0,0.0,0.0,0.0,0.7165749073028564,9.698150873184204,0.0,0.0,0.0,0.0
83,hallucinated,25,0.3582019805908203,6.746771037578583,0.0,0.0,0.0,0.0,0.3780097961425781,5.331394195556641,0.0,0.0,0.0,0.0,0.3389549255371094,2.8073997497558594,0.0,0.0,0.0,0.0,0.3332366943359375,3.4475555419921875,0.0,0.0,0.0,0.0,0.4384918212890625,3.2275543212890625,0.0,0.0,0.0,0.0,0.4307403564453125,3.7455215454101562,0.0,0.0,0.0,0.0,0.47940826416015625,5.287300109863281,0.0,0.0,0.0,0.0,0.528167724609375,6.372718811035156,0.0,0.0,0.0,0.0,0.43381500244140625,5.782047271728516,0.0,0.0,0.0,0.0,0.41409873962402344,5.554906845092773,0.0,0.0,0.0,0.0,0.523590087890625,7.6074981689453125,0.0,0.0,0.0,0.0,0.3925800323486328,5.476663589477539,0.0,0.0,0.0,0.0,0.4846229553222656,5.513553619384766,0.0,0.0,0.0,0.0,0.6407432556152344,8.12044906616211,0.0,0.0,0.0,0.0,0.500298023223877,5.790306568145752,0.0,0.0,0.0,0.0,0.5677738189697266,6.542673349380493,0.0,0.0,0.0,0.0,0.5414886474609375,6.0354766845703125,0.0,0.0,0.0,0.0,0.41864013671875,6.83697509765625,0.0,0.0,0.0,0.0,0.49990081787109375,6.3373565673828125,0.0,0.0,0.0,0.0,0.512603759765625,5.9268951416015625,0.0,0.0,0.0,0.0,0.3430328369140625,4.362335205078125,0.0,0.0,0.0,0.0,0.2493896484375,3.641448974609375,0.0,0.0,0.0,0.0,0.23760986328125,3.4232749938964844,0.0,0.0,0.0,0.0,0.269439697265625,4.108909606933594,0.0,0.0,0.0,0.0,0.22960281372070312,3.040027618408203,0.0,0.0,0.0,0.0,0.30645751953125,3.2324600219726562,0.0,0.0,0.0,0.0,0.2173614501953125,3.4778804779052734,0.0,0.0,0.0,0.0,0.2968292236328125,4.87784481048584,0.0,0.0,0.0,0.0,0.3123016357421875,5.310110092163086,0.0,0.0,0.0,0.0,0.38397979736328125,5.74180793762207,0.0,0.0,0.0,0.0,0.5489406585693359,7.0572662353515625,0.0,0.0,0.0,0.0,0.7165749073028564,9.868760824203491,0.0,0.0,0.0,0.0
84,grounded,29,0.3469867706298828,7.791641891002655,0.0,0.0,0.0,0.0,0.3673973083496094,6.242900848388672,0.0,0.0,0.0,0.0,0.33984375,3.7142333984375,0.0,0.0,0.0,0.0,0.32476806640625,4.212211608886719,0.0,0.0,0.0,0.0,0.4145965576171875,3.948272705078125,0.0,0.0,0.0,0.0,0.42584228515625,5.102783203125,0.0,0.0,0.0,0.0,0.340606689453125,5.979949951171875,0.0,0.0,0.0,0.0,0.465606689453125,7.345329284667969,0.0,0.0,0.0,0.0,0.4489727020263672,7.627505302429199,0.0,0.0,0.0,0.0,0.3780250549316406,6.402860641479492,0.0,0.0,0.0,0.0,0.57598876953125,9.69900131225586,0.0,0.0,0.0,0.0,0.39572906494140625,7.241188049316406,0.0,0.0,0.0,0.0,0.45865631103515625,7.446514129638672,0.0,0.0,0.0,0.0,0.629180908203125,10.549224853515625,0.0,0.0,0.0,0.0,0.4932370185852051,7.969563007354736,0.0,0.0,0.0,0.0,0.5610427856445312,8.411781311035156,0.0,0.0,0.0,0.0,0.5994873046875,9.448601722717285,0.0,0.0,0.0,0.0,0.5513153076171875,9.82094955444336,0.0,0.0,0.0,0.0,0.541259765625,8.85845947265625,0.0,0.0,0.0,0.0,0.5039081573486328,8.543914794921875,0.0,0.0,0.0,0.0,0.4608154296875,6.602275848388672,0.0,0.0,0.0,0.0,0.36197662353515625,5.769416809082031,0.0,0.0,0.0,0.0,0.29882049560546875,5.1941099762916565,0.0,0.0,0.0,0.0,0.367279052734375,5.27618408203125,0.0,0.0,0.0,0.0,0.23468017578125,3.9723243713378906,0.0,0.0,0.0,0.0,0.295440673828125,4.105073928833008,0.0,0.0,0.0,0.0,0.3339691162109375,5.23579216003418,0.0,0.0,0.0,0.0,0.28936767578125,5.933063507080078,0.0,0.0,0.0,0.0,0.444366455078125,7.507062911987305,0.0,0.0,0.0,0.0,0.428955078125,6.80274772644043,0.0,0.0,0.0,0.0,0.5827221870422363,9.961947441101074,0.0,0.0,0.0,0.0,0.6994096040725708,11.937141239643097,0.0,0.0,0.0,0.0
84,hallucinated,36,0.44913673400878906,9.993834018707275,0.0,0.0,0.0,0.0,0.3669395446777344,7.950132369995117,0.0,0.0,0.0,0.0,0.3389129638671875,4.5663604736328125,0.0,0.0,0.0,0.0,0.3241424560546875,5.3211212158203125,0.0,0.0,0.0,0.0,0.4166107177734375,4.798370361328125,0.0,0.0,0.0,0.0,0.424224853515625,5.5959930419921875,0.0,0.0,0.0,0.0,0.340301513671875,7.29052734375,0.0,0.0,0.0,0.0,0.46439361572265625,8.546890258789062,0.0,0.0,0.0,0.0,0.4837188720703125,9.909745216369629,0.0,0.0,0.0,0.0,0.4306221008300781,8.471185684204102,0.0,0.0,0.0,0.0,0.531524658203125,12.278762817382812,0.0,0.0,0.0,0.0,0.39884185791015625,9.028778076171875,0.0,0.0,0.0,0.0,0.48210906982421875,9.477916717529297,0.0,0.0,0.0,0.0,0.6257791519165039,12.50875186920166,0.0,0.0,0.0,0.0,0.49144697189331055,9.171023845672607,0.0,0.0,0.0,0.0,0.5629653930664062,9.778023719787598,0.0,0.0,0.0,0.0,0.5647850036621094,9.886451721191406,0.0,0.0,0.0,0.0,0.5652618408203125,11.39548110961914,0.0,0.0,0.0,0.0,0.4923744201660156,9.733945846557617,0.0,0.0,0.0,0.0,0.495819091796875,9.689849853515625,0.0,0.0,0.0,0.0,0.32489013671875,7.053897857666016,0.0,0.0,0.0,0.0,0.306640625,6.383294105529785,0.0,0.0,0.0,0.0,0.271026611328125,5.522132873535156,0.0,0.0,0.0,0.0,0.3255119323730469,5.971416473388672,0.0,0.0,0.0,0.0,0.23626708984375,4.466442108154297,0.0,0.0,0.0,0.0,0.296844482421875,4.459665298461914,0.0,0.0,0.0,0.0,0.2837371826171875,5.833898544311523,0.0,0.0,0.0,0.0,0.293426513671875,7.372186660766602,0.0,0.0,0.0,0.0,0.44672393798828125,8.891315460205078,0.0,0.0,0.0,0.0,0.5162353515625,8.916882514953613,0.0,0.0,0.0,0.0,0.5872783660888672,12.114910304546356,0.0,0.0,0.0,0.0,0.7005659341812134,14.973694026470184,0.0,0.0,0.0,0.0
85,grounded,28,0.4229316711425781,7.676226019859314,0.0,0.0,0.0,0.0,0.3645820617675781,6.368562698364258,0.0,0.0,0.0,0.0,0.2968292236328125,3.44561767578125,0.0,0.0,0.0,0.0,0.32440185546875,4.205047607421875,0.0,0.0,0.0,0.0,0.42910003662109375,4.112876892089844,0.0,0.0,0.0,0.0,0.427001953125,4.6864013671875,0.0,0.0,0.0,0.0,0.3528900146484375,5.2830352783203125,0.0,0.0,0.0,0.0,0.46683502197265625,7.6658935546875,0.0,0.0,0.0,0.0,0.420257568359375,7.149965286254883,0.0,0.0,0.0,0.0,0.395721435546875,5.800849914550781,0.0,0.0,0.0,0.0,0.4649658203125,8.328216552734375,0.0,0.0,0.0,0.0,0.4308319091796875,6.808708190917969,0.0,0.0,0.0,0.0,0.4569091796875,7.278812408447266,0.0,0.0,0.0,0.0,0.6041479110717773,9.923748970031738,0.0,0.0,0.0,0.0,0.5342453718185425,7.433483958244324,0.0,0.0,0.0,0.0,0.6004176139831543,7.7248663902282715,0.0,0.0,0.0,0.0,0.519902229309082,7.818524360656738,0.0,0.0,0.0,0.0,0.43314361572265625,8.154144287109375,0.0,0.0,0.0,0.0,0.46779632568359375,8.016918659210205,0.0,0.0,0.0,0.0,0.4987945556640625,7.49867057800293,0.0,0.0,0.0,0.0,0.3702850341796875,6.1056976318359375,0.0,0.0,0.0,0.0,0.3099212646484375,4.7648468017578125,0.0,0.0,0.0,0.0,0.21234130859375,3.8034439086914062,0.0,0.0,0.0,0.0,0.35601043701171875,4.872577667236328,0.0,0.0,0.0,0.0,0.2349100112915039,4.219574928283691,0.0,0.0,0.0,0.0,0.296539306640625,4.219158172607422,0.0,0.0,0.0,0.0,0.2636566162109375,4.676872253417969,0.0,0.0,0.0,0.0,0.29512786865234375,5.518217086791992,0.0,0.0,0.0,0.0,0.3402366638183594,6.156803131103516,0.0,0.0,0.0,0.0,0.3541450500488281,6.186695098876953,0.0,0.0,0.0,0.0,0.4565753936767578,8.191449165344238,0.0,0.0,0.0,0.0,0.7153336405754089,11.398094594478607,0.0,0.0,0.0,0.0
85,hallucinated,27,0.4207725524902344,7.351224184036255,0.0,0.0,0.0,0.0,0.3645820617675781,6.080968856811523,0.0,0.0,0.0,0.0,0.2968292236328125,3.3284759521484375,0.0,0.0,0.0,0.0,0.32440185546875,3.986785888671875,0.0,0.0,0.0,0.0,0.42910003662109375,3.9293746948242188,0.0,0.0,0.0,0.0,0.427001953125,4.686649322509766,0.0,0.0,0.0,0.0,0.3528900146484375,5.0959625244140625,0.0,0.0,0.0,0.0,0.4719886779785156,7.536304473876953,0.0,0.0,0.0,0.0,0.420257568359375,6.896158218383789,0.0,0.0,0.0,0.0,0.3641815185546875,5.395008087158203,0.0,0.0,0.0,0.0,0.4649658203125,7.914520263671875,0.0,0.0,0.0,0.0,0.3655548095703125,6.3335113525390625,0.0,0.0,0.0,0.0,0.4312629699707031,6.743732452392578,0.0,0.0,0.0,0.0,0.6354970932006836,9.264087677001953,0.0,0.0,0.0,0.0,0.5342453718185425,7.214642405509949,0.0,0.0,0.0,0.0,0.6004176139831543,7.536509990692139,0.0,0.0,0.0,0.0,0.5256881713867188,7.590256690979004,0.0,0.0,0.0,0.0,0.5056838989257812,8.056571960449219,0.0,0.0,0.0,0.0,0.4717216491699219,7.6037278175354,0.0,0.0,0.0,0.0,0.457489013671875,7.042243957519531,0.0,0.0,0.0,0.0,0.33545684814453125,5.353584289550781,0.0,0.0,0.0,0.0,0.325592041015625,4.627590179443359,0.0,0.0,0.0,0.0,0.180328369140625,3.293344497680664,0.0,0.0,0.0,0.0,0.317840576171875,4.606067657470703,0.0,0.0,0.0,0.0,0.2971153259277344,4.076717376708984,0.0,0.0,0.0,0.0,0.296539306640625,3.9792518615722656,0.0,0.0,0.0,0.0,0.21474456787109375,4.278594970703125,0.0,0.0,0.0,0.0,0.29512786865234375,5.207920074462891,0.0,0.0,0.0,0.0,0.352081298828125,5.877527236938477,0.0,0.0,0.0,0.0,0.3541450500488281,6.1013336181640625,0.0,0.0,0.0,0.0,0.4565753936767578,7.650074005126953,0.0,0.0,0.0,0.0,0.7153336405754089,10.664956748485565,0.0,0.0,0.0,0.0
86,grounded,23,0.3268318176269531,5.92380428314209,0.0,0.0,0.0,0.0,0.3704833984375,4.872374057769775,0.0,0.0,0.0,0.0,0.315460205078125,2.7757720947265625,0.0,0.0,0.0,0.0,0.327880859375,2.982086181640625,0.0,0.0,0.0,0.0,0.41632080078125,3.15692138671875,0.0,0.0,0.0,0.0,0.4608306884765625,3.9799232482910156,0.0,0.0,0.0,0.0,0.44329833984375,4.5213775634765625,0.0,0.0,0.0,0.0,0.4821319580078125,6.105949401855469,0.0,0.0,0.0,0.0,0.4519786834716797,5.779088973999023,0.0,0.0,0.0,0.0,0.387908935546875,5.040306091308594,0.0,0.0,0.0,0.0,0.49652099609375,7.0538482666015625,0.0,0.0,0.0,0.0,0.460662841796875,5.672824859619141,0.0,0.0,0.0,0.0,0.4825439453125,5.511989593505859,0.0,0.0,0.0,0.0,0.6294918060302734,8.045669555664062,0.0,0.0,0.0,0.0,0.4681587219238281,5.996284484863281,0.0,0.0,0.0,0.0,0.5956306457519531,6.884929656982422,0.0,0.0,0.0,0.0,0.4808082580566406,6.322277069091797,0.0,0.0,0.0,0.0,0.6170238256454468,7.206711173057556,0.0,0.0,0.0,0.0,0.4909706115722656,6.671369552612305,0.0,0.0,0.0,0.0,0.5296630859375,6.674903869628906,0.0,0.0,0.0,0.0,0.396881103515625,4.8017425537109375,0.0,0.0,0.0,0.0,0.345367431640625,4.244911193847656,0.0,0.0,0.0,0.0,0.2542533874511719,3.4183578491210938,0.0,0.0,0.0,0.0,0.3882637023925781,4.529911041259766,0.0,0.0,0.0,0.0,0.2328033447265625,3.292567789554596,0.0,0.0,0.0,0.0,0.3133544921875,3.4630932807922363,0.0,0.0,0.0,0.0,0.32466888427734375,4.322514653205872,0.0,0.0,0.0,0.0,0.3324889540672302,4.56454461812973,0.0,0.0,0.0,0.0,0.38922119140625,5.368375778198242,0.0,0.0,0.0,0.0,0.4778529405593872,5.424291431903839,0.0,0.0,0.0,0.0,0.6248106956481934,7.10875940322876,0.0,0.0,0.0,0.0,0.6821244359016418,9.586724936962128,0.0,0.0,0.0,0.0
86,hallucinated,23,0.3289985656738281,5.8196141719818115,0.0,0.0,0.0,0.0,0.3704833984375,4.8723249435424805,0.0,0.0,0.0,0.0,0.315460205078125,2.5503387451171875,0.0,0.0,0.0,0.0,0.327880859375,2.977813720703125,0.0,0.0,0.0,0.0,0.41632080078125,3.18572998046875,0.0,0.0,0.0,0.0,0.4608306884765625,3.9272918701171875,0.0,0.0,0.0,0.0,0.44329833984375,4.5630035400390625,0.0,0.0,0.0,0.0,0.4821319580078125,5.697685241699219,0.0,0.0,0.0,0.0,0.4519786834716797,5.691015243530273,0.0,0.0,0.0,0.0,0.390777587890625,4.9705963134765625,0.0,0.0,0.0,0.0,0.5415496826171875,7.0536651611328125,0.0,0.0,0.0,0.0,0.39144134521484375,5.409099578857422,0.0,0.0,0.0,0.0,0.4792327880859375,5.284328460693359,0.0,0.0,0.0,0.0,0.6439361572265625,7.802370071411133,0.0,0.0,0.0,0.0,0.502166748046875,5.795169830322266,0.0,0.0,0.0,0.0,0.5956306457519531,6.477508544921875,0.0,0.0,0.0,0.0,0.50933837890625,5.789588928222656,0.0,0.0,0.0,0.0,0.4769287109375,6.689567565917969,0.0,0.0,0.0,0.0,0.46354103088378906,6.155431747436523,0.0,0.0,0.0,0.0,0.4701995849609375,5.987213134765625,0.0,0.0,0.0,0.0,0.300689697265625,4.380558013916016,0.0,0.0,0.0,0.0,0.2841339111328125,4.112457275390625,0.0,0.0,0.0,0.0,0.22442626953125,3.2884979248046875,0.0,0.0,0.0,0.0,0.3209686279296875,4.190704345703125,0.0,0.0,0.0,0.0,0.23346710205078125,3.1623153686523438,0.0,0.0,0.0,0.0,0.3133544921875,3.1907501220703125,0.0,0.0,0.0,0.0,0.3182525634765625,3.9724464416503906,0.0,0.0,0.0,0.0,0.3062896728515625,4.535179138183594,0.0,0.0,0.0,0.0,0.4062347412109375,5.239816665649414,0.0,0.0,0.0,0.0,0.4778529405593872,5.314412236213684,0.0,0.0,0.0,0.0,0.6248106956481934,6.773623943328857,0.0,0.0,0.0,0.0,0.6821244359016418,9.4695503115654,0.0,0.0,0.0,0.0
